course,geoLevel,geoName,sex,stage,value,sourceId
2024-2025,province,Ciudad Real,mujer,FP GRADO MEDIO,0,educabase-otros-03-2024-2025
2024-2025,province,Ciudad Real,mujer,FP GRADO SUPERIOR,0,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,total,TOTAL,233,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,total,E. INFANTIL 2.º CICLO,2,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,total,TOTAL PRIMARIA,117,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,total,E. Primaria 1.º,6,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,total,E. Primaria 2.º,14,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,total,E. Primaria 3.º,21,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,total,E. Primaria 4.º,42,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,total,E. Primaria 5.º,14,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,total,E. Primaria 6.º,20,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,total,TOTAL ESO,106,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,total,1º E.S.O.,45,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,total,2º E.S.O.,10,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,total,3º E.S.O.,12,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,total,4º E.S.O.,39,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,total,BACHILLERATO,8,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,total,FP BÁSICA,0,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,total,FP GRADO MEDIO,0,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,total,FP GRADO SUPERIOR,0,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,hombre,TOTAL,160,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,hombre,E. INFANTIL 2.º CICLO,2,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,hombre,TOTAL PRIMARIA,82,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,hombre,E. Primaria 1.º,5,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,hombre,E. Primaria 2.º,9,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,hombre,E. Primaria 3.º,13,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,hombre,E. Primaria 4.º,28,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,hombre,E. Primaria 5.º,11,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,hombre,E. Primaria 6.º,16,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,hombre,TOTAL ESO,69,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,hombre,1º E.S.O.,35,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,hombre,2º E.S.O.,8,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,hombre,3º E.S.O.,9,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,hombre,4º E.S.O.,17,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,hombre,BACHILLERATO,7,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,hombre,FP BÁSICA,0,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,hombre,FP GRADO MEDIO,0,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,hombre,FP GRADO SUPERIOR,0,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,mujer,TOTAL,73,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,mujer,E. INFANTIL 2.º CICLO,0,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,mujer,TOTAL PRIMARIA,35,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,mujer,E. Primaria 1.º,1,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,mujer,E. Primaria 2.º,5,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,mujer,E. Primaria 3.º,8,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,mujer,E. Primaria 4.º,14,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,mujer,E. Primaria 5.º,3,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,mujer,E. Primaria 6.º,4,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,mujer,TOTAL ESO,37,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,mujer,1º E.S.O.,10,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,mujer,2º E.S.O.,2,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,mujer,3º E.S.O.,3,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,mujer,4º E.S.O.,22,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,mujer,BACHILLERATO,1,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,mujer,FP BÁSICA,0,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,mujer,FP GRADO MEDIO,0,educabase-otros-03-2024-2025
2024-2025,province,Cuenca,mujer,FP GRADO SUPERIOR,0,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,total,TOTAL,378,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,total,E. INFANTIL 2.º CICLO,5,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,total,TOTAL PRIMARIA,165,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,total,E. Primaria 1.º,11,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,total,E. Primaria 2.º,12,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,total,E. Primaria 3.º,33,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,total,E. Primaria 4.º,50,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,total,E. Primaria 5.º,34,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,total,E. Primaria 6.º,25,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,total,TOTAL ESO,183,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,total,1º E.S.O.,66,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,total,2º E.S.O.,28,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,total,3º E.S.O.,29,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,total,4º E.S.O.,60,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,total,BACHILLERATO,25,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,total,FP BÁSICA,0,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,total,FP GRADO MEDIO,0,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,total,FP GRADO SUPERIOR,0,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,hombre,TOTAL,230,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,hombre,E. INFANTIL 2.º CICLO,2,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,hombre,TOTAL PRIMARIA,109,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,hombre,E. Primaria 1.º,10,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,hombre,E. Primaria 2.º,9,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,hombre,E. Primaria 3.º,20,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,hombre,E. Primaria 4.º,32,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,hombre,E. Primaria 5.º,26,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,hombre,E. Primaria 6.º,12,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,hombre,TOTAL ESO,102,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,hombre,1º E.S.O.,36,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,hombre,2º E.S.O.,17,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,hombre,3º E.S.O.,18,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,hombre,4º E.S.O.,31,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,hombre,BACHILLERATO,17,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,hombre,FP BÁSICA,0,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,hombre,FP GRADO MEDIO,0,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,hombre,FP GRADO SUPERIOR,0,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,mujer,TOTAL,148,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,mujer,E. INFANTIL 2.º CICLO,3,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,mujer,TOTAL PRIMARIA,56,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,mujer,E. Primaria 1.º,1,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,mujer,E. Primaria 2.º,3,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,mujer,E. Primaria 3.º,13,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,mujer,E. Primaria 4.º,18,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,mujer,E. Primaria 5.º,8,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,mujer,E. Primaria 6.º,13,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,mujer,TOTAL ESO,81,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,mujer,1º E.S.O.,30,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,mujer,2º E.S.O.,11,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,mujer,3º E.S.O.,11,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,mujer,4º E.S.O.,29,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,mujer,BACHILLERATO,8,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,mujer,FP BÁSICA,0,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,mujer,FP GRADO MEDIO,0,educabase-otros-03-2024-2025
2024-2025,province,Guadalajara,mujer,FP GRADO SUPERIOR,0,educabase-otros-03-2024-2025
2024-2025,province,Toledo,total,TOTAL,845,educabase-otros-03-2024-2025
2024-2025,province,Toledo,total,E. INFANTIL 2.º CICLO,15,educabase-otros-03-2024-2025
2024-2025,province,Toledo,total,TOTAL PRIMARIA,414,educabase-otros-03-2024-2025
2024-2025,province,Toledo,total,E. Primaria 1.º,19,educabase-otros-03-2024-2025
2024-2025,province,Toledo,total,E. Primaria 2.º,50,educabase-otros-03-2024-2025
2024-2025,province,Toledo,total,E. Primaria 3.º,80,educabase-otros-03-2024-2025
2024-2025,province,Toledo,total,E. Primaria 4.º,111,educabase-otros-03-2024-2025
2024-2025,province,Toledo,total,E. Primaria 5.º,75,educabase-otros-03-2024-2025
2024-2025,province,Toledo,total,E. Primaria 6.º,79,educabase-otros-03-2024-2025
2024-2025,province,Toledo,total,TOTAL ESO,367,educabase-otros-03-2024-2025
2024-2025,province,Toledo,total,1º E.S.O.,115,educabase-otros-03-2024-2025
2024-2025,province,Toledo,total,2º E.S.O.,64,educabase-otros-03-2024-2025
2024-2025,province,Toledo,total,3º E.S.O.,79,educabase-otros-03-2024-2025
2024-2025,province,Toledo,total,4º E.S.O.,109,educabase-otros-03-2024-2025
2024-2025,province,Toledo,total,BACHILLERATO,48,educabase-otros-03-2024-2025
2024-2025,province,Toledo,total,FP BÁSICA,1,educabase-otros-03-2024-2025
2024-2025,province,Toledo,total,FP GRADO MEDIO,0,educabase-otros-03-2024-2025
2024-2025,province,Toledo,total,FP GRADO SUPERIOR,0,educabase-otros-03-2024-2025
2024-2025,province,Toledo,hombre,TOTAL,583,educabase-otros-03-2024-2025
2024-2025,province,Toledo,hombre,E. INFANTIL 2.º CICLO,9,educabase-otros-03-2024-2025
2024-2025,province,Toledo,hombre,TOTAL PRIMARIA,298,educabase-otros-03-2024-2025
2024-2025,province,Toledo,hombre,E. Primaria 1.º,14,educabase-otros-03-2024-2025
2024-2025,province,Toledo,hombre,E. Primaria 2.º,34,educabase-otros-03-2024-2025
2024-2025,province,Toledo,hombre,E. Primaria 3.º,58,educabase-otros-03-2024-2025
2024-2025,province,Toledo,hombre,E. Primaria 4.º,83,educabase-otros-03-2024-2025
2024-2025,province,Toledo,hombre,E. Primaria 5.º,51,educabase-otros-03-2024-2025
2024-2025,province,Toledo,hombre,E. Primaria 6.º,58,educabase-otros-03-2024-2025
2024-2025,province,Toledo,hombre,TOTAL ESO,241,educabase-otros-03-2024-2025
2024-2025,province,Toledo,hombre,1º E.S.O.,78,educabase-otros-03-2024-2025
2024-2025,province,Toledo,hombre,2º E.S.O.,47,educabase-otros-03-2024-2025
2024-2025,province,Toledo,hombre,3º E.S.O.,56,educabase-otros-03-2024-2025
2024-2025,province,Toledo,hombre,4º E.S.O.,60,educabase-otros-03-2024-2025
2024-2025,province,Toledo,hombre,BACHILLERATO,34,educabase-otros-03-2024-2025
2024-2025,province,Toledo,hombre,FP BÁSICA,1,educabase-otros-03-2024-2025
2024-2025,province,Toledo,hombre,FP GRADO MEDIO,0,educabase-otros-03-2024-2025
2024-2025,province,Toledo,hombre,FP GRADO SUPERIOR,0,educabase-otros-03-2024-2025
2024-2025,province,Toledo,mujer,TOTAL,262,educabase-otros-03-2024-2025
2024-2025,province,Toledo,mujer,E. INFANTIL 2.º CICLO,6,educabase-otros-03-2024-2025
2024-2025,province,Toledo,mujer,TOTAL PRIMARIA,116,educabase-otros-03-2024-2025
2024-2025,province,Toledo,mujer,E. Primaria 1.º,5,educabase-otros-03-2024-2025
2024-2025,province,Toledo,mujer,E. Primaria 2.º,16,educabase-otros-03-2024-2025
2024-2025,province,Toledo,mujer,E. Primaria 3.º,22,educabase-otros-03-2024-2025
2024-2025,province,Toledo,mujer,E. Primaria 4.º,28,educabase-otros-03-2024-2025
2024-2025,province,Toledo,mujer,E. Primaria 5.º,24,educabase-otros-03-2024-2025
2024-2025,province,Toledo,mujer,E. Primaria 6.º,21,educabase-otros-03-2024-2025
2024-2025,province,Toledo,mujer,TOTAL ESO,126,educabase-otros-03-2024-2025
2024-2025,province,Toledo,mujer,1º E.S.O.,37,educabase-otros-03-2024-2025
2024-2025,province,Toledo,mujer,2º E.S.O.,17,educabase-otros-03-2024-2025
2024-2025,province,Toledo,mujer,3º E.S.O.,23,educabase-otros-03-2024-2025
2024-2025,province,Toledo,mujer,4º E.S.O.,49,educabase-otros-03-2024-2025
2024-2025,province,Toledo,mujer,BACHILLERATO,14,educabase-otros-03-2024-2025
2024-2025,province,Toledo,mujer,FP BÁSICA,0,educabase-otros-03-2024-2025
2024-2025,province,Toledo,mujer,FP GRADO MEDIO,0,educabase-otros-03-2024-2025
2024-2025,province,Toledo,mujer,FP GRADO SUPERIOR,0,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,total,TOTAL,4295,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,total,E. INFANTIL 2.º CICLO,2,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,total,TOTAL PRIMARIA,1227,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,total,E. Primaria 1.º,24,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,total,E. Primaria 2.º,94,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,total,E. Primaria 3.º,148,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,total,E. Primaria 4.º,235,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,total,E. Primaria 5.º,342,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,total,E. Primaria 6.º,384,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,total,TOTAL ESO,2231,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,total,1º E.S.O.,518,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,total,2º E.S.O.,532,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,total,3º E.S.O.,546,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,total,4º E.S.O.,635,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,total,BACHILLERATO,835,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,total,FP BÁSICA,0,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,total,FP GRADO MEDIO,0,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,total,FP GRADO SUPERIOR,0,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,hombre,TOTAL,2772,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,hombre,E. INFANTIL 2.º CICLO,1,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,hombre,TOTAL PRIMARIA,826,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,hombre,E. Primaria 1.º,20,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,hombre,E. Primaria 2.º,70,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,hombre,E. Primaria 3.º,104,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,hombre,E. Primaria 4.º,150,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,hombre,E. Primaria 5.º,232,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,hombre,E. Primaria 6.º,250,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,hombre,TOTAL ESO,1404,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,hombre,1º E.S.O.,320,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,hombre,2º E.S.O.,344,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,hombre,3º E.S.O.,348,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,hombre,4º E.S.O.,392,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,hombre,BACHILLERATO,541,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,hombre,FP BÁSICA,0,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,hombre,FP GRADO MEDIO,0,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,hombre,FP GRADO SUPERIOR,0,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,mujer,TOTAL,1523,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,mujer,E. INFANTIL 2.º CICLO,1,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,mujer,TOTAL PRIMARIA,401,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,mujer,E. Primaria 1.º,4,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,mujer,E. Primaria 2.º,24,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,mujer,E. Primaria 3.º,44,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,mujer,E. Primaria 4.º,85,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,mujer,E. Primaria 5.º,110,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,mujer,E. Primaria 6.º,134,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,mujer,TOTAL ESO,827,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,mujer,1º E.S.O.,198,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,mujer,2º E.S.O.,188,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,mujer,3º E.S.O.,198,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,mujer,4º E.S.O.,243,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,mujer,BACHILLERATO,294,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,mujer,FP BÁSICA,0,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,mujer,FP GRADO MEDIO,0,educabase-otros-03-2024-2025
2024-2025,ccaa,Cataluña,mujer,FP GRADO SUPERIOR,0,educabase-otros-03-2024-2025
2024-2025,province,Barcelona,total,TOTAL,2745,educabase-otros-03-2024-2025
2024-2025,province,Barcelona,total,E. INFANTIL 2.º CICLO,2,educabase-otros-03-2024-2025
2024-2025,province,Barcelona,total,TOTAL PRIMARIA,812,educabase-otros-03-2024-2025
2024-2025,province,Barcelona,total,E. Primaria 1.º,13,educabase-otros-03-2024-2025
2024-2025,province,Barcelona,total,E. Primaria 2.º,52,educabase-otros-03-2024-2025
2024-2025,province,Barcelona,total,E. Primaria 3.º,91,educabase-otros-03-2024-2025
2024-2025,province,Barcelona,total,E. Primaria 4.º,161,educabase-otros-03-2024-2025
2024-2025,province,Barcelona,total,E. Primaria 5.º,237,educabase-otros-03-2024-2025
2024-2025,province,Barcelona,total,E. Primaria 6.º,258,educabase-otros-03-2024-2025
2024-2025,province,Barcelona,total,TOTAL ESO,1443,educabase-otros-03-2024-2025
2024-2025,province,Barcelona,total,1º E.S.O.,362,educabase-otros-03-2024-2025
2024-2025,province,Barcelona,total,2º E.S.O.,330,educabase-otros-03-2024-2025
2024-2025,province,Barcelona,total,3º E.S.O.,356,educabase-otros-03-2024-2025
2024-2025,province,Barcelona,total,4º E.S.O.,395,educabase-otros-03-2024-2025
2024-2025,province,Barcelona,total,BACHILLERATO,488,educabase-otros-03-2024-2025
2024-2025,province,Barcelona,total,FP BÁSICA,0,educabase-otros-03-2024-2025
2024-2025,province,Barcelona,total,FP GRADO MEDIO,0,educabase-otros-03-2024-2025
2024-2025,province,Barcelona,total,FP GRADO SUPERIOR,0,educabase-otros-03-2024-2025
2024-2025,province,Barcelona,hombre,TOTAL,1786,educabase-otros-03-2024-2025
2024-2025,province,Barcelona,hombre,E. INFANTIL 2.º CICLO,1,educabase-otros-03-2024-2025
2024-2025,province,Barcelona,hombre,TOTAL PRIMARIA,553,educabase-otros-03-2024-2025
2024-2025,province,Barcelona,hombre,E. Primaria 1.º,11,educabase-otros-03-2024-2025
2024-2025,province,Barcelona,hombre,E. Primaria 2.º,36,educabase-otros-03-2024-2025
2024-2025,province,Barcelona,hombre,E. Primaria 3.º,66,educabase-otros-03-2024-2025
2024-2025,province,Barcelona,hombre,E. Primaria 4.º,100,educabase-otros-03-2024-2025
2024-2025,province,Barcelona,hombre,E. Primaria 5.º,172,educabase-otros-03-2024-2025
2024-2025,province,Barcelona,hombre,E. Primaria 6.º,168,educabase-otros-03-2024-2025
2024-2025,province,Barcelona,hombre,TOTAL ESO,908,educabase-otros-03-2024-2025
2024-2025,province,Barcelona,hombre,1º E.S.O.,224,educabase-otros-03-2024-2025
2024-2025,province,Barcelona,hombre,2º E.S.O.,215,educabase-otros-03-2024-2025
2024-2025,province,Barcelona,hombre,3º E.S.O.,229,educabase-otros-03-2024-2025
2024-2025,province,Barcelona,hombre,4º E.S.O.,240,educabase-otros-03-2024-2025
2024-2025,province,Barcelona,hombre,BACHILLERATO,324,educabase-otros-03-2024-2025
2024-2025,province,Barcelona,hombre,FP BÁSICA,0,educabase-otros-03-2024-2025
2024-2025,province,Barcelona,hombre,FP GRADO MEDIO,0,educabase-otros-03-2024-2025
2024-2025,province,Barcelona,hombre,FP GRADO SUPERIOR,0,educabase-otros-03-2024-2025
2024-2025,province,Barcelona,mujer,TOTAL,959,educabase-otros-03-2024-2025
