course,geoLevel,geoName,sex,stage,value,sourceId
2023-2024,province,León,hombre,Curso de Especialización para titulados de GS presencial,33,educabase-general-1-01-2023-2024
2023-2024,province,León,hombre,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2023-2024
2023-2024,province,León,hombre,Otros programas formativos,0,educabase-general-1-01-2023-2024
2023-2024,province,León,mujer,TOTAL,28227,educabase-general-1-01-2023-2024
2023-2024,province,León,mujer,E. Infantil - Primer ciclo,1489,educabase-general-1-01-2023-2024
2023-2024,province,León,mujer,E. Infantil - Segundo ciclo,3668,educabase-general-1-01-2023-2024
2023-2024,province,León,mujer,E. Primaria,9320,educabase-general-1-01-2023-2024
2023-2024,province,León,mujer,Educación Especial,70,educabase-general-1-01-2023-2024
2023-2024,province,León,mujer,ESO,7209,educabase-general-1-01-2023-2024
2023-2024,province,León,mujer,Bachillerato (1),2906,educabase-general-1-01-2023-2024
2023-2024,province,León,mujer,Bachillerato a distancia,113,educabase-general-1-01-2023-2024
2023-2024,province,León,mujer,Ciclos Formativos de FP Grado Básico,235,educabase-general-1-01-2023-2024
2023-2024,province,León,mujer,Ciclos Formativos de FP Grado Medio (1),1139,educabase-general-1-01-2023-2024
2023-2024,province,León,mujer,Ciclos Formativos de FP Grado Medio a distancia,339,educabase-general-1-01-2023-2024
2023-2024,province,León,mujer,Curso de Especialización para titulados de GM presencial,5,educabase-general-1-01-2023-2024
2023-2024,province,León,mujer,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2023-2024
2023-2024,province,León,mujer,Ciclos Formativos de FP Grado Superior (1),1404,educabase-general-1-01-2023-2024
2023-2024,province,León,mujer,Ciclos Formativos de FP Grado Superior a distancia,314,educabase-general-1-01-2023-2024
2023-2024,province,León,mujer,Curso de Especialización para titulados de GS presencial,16,educabase-general-1-01-2023-2024
2023-2024,province,León,mujer,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2023-2024
2023-2024,province,León,mujer,Otros programas formativos,0,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,total,TOTAL,22011,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,total,E. Infantil - Primer ciclo,1271,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,total,E. Infantil - Segundo ciclo,3022,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,total,E. Primaria,7593,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,total,Educación Especial,65,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,total,ESO,5222,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,total,Bachillerato (1),1732,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,total,Bachillerato a distancia,31,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,total,Ciclos Formativos de FP Grado Básico,383,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,total,Ciclos Formativos de FP Grado Medio (1),1180,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,total,Ciclos Formativos de FP Grado Medio a distancia,122,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,total,Curso de Especialización para titulados de GM presencial,0,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,total,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,total,Ciclos Formativos de FP Grado Superior (1),1071,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,total,Ciclos Formativos de FP Grado Superior a distancia,307,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,total,Curso de Especialización para titulados de GS presencial,12,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,total,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,total,Otros programas formativos,0,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,hombre,TOTAL,11263,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,hombre,E. Infantil - Primer ciclo,639,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,hombre,E. Infantil - Segundo ciclo,1554,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,hombre,E. Primaria,3927,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,hombre,Educación Especial,36,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,hombre,ESO,2693,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,hombre,Bachillerato (1),812,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,hombre,Bachillerato a distancia,20,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,hombre,Ciclos Formativos de FP Grado Básico,242,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,hombre,Ciclos Formativos de FP Grado Medio (1),656,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,hombre,Ciclos Formativos de FP Grado Medio a distancia,18,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,hombre,Curso de Especialización para titulados de GM presencial,0,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,hombre,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,hombre,Ciclos Formativos de FP Grado Superior (1),567,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,hombre,Ciclos Formativos de FP Grado Superior a distancia,95,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,hombre,Curso de Especialización para titulados de GS presencial,4,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,hombre,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,hombre,Otros programas formativos,0,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,mujer,TOTAL,10748,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,mujer,E. Infantil - Primer ciclo,632,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,mujer,E. Infantil - Segundo ciclo,1468,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,mujer,E. Primaria,3666,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,mujer,Educación Especial,29,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,mujer,ESO,2529,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,mujer,Bachillerato (1),920,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,mujer,Bachillerato a distancia,11,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,mujer,Ciclos Formativos de FP Grado Básico,141,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,mujer,Ciclos Formativos de FP Grado Medio (1),524,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,mujer,Ciclos Formativos de FP Grado Medio a distancia,104,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,mujer,Curso de Especialización para titulados de GM presencial,0,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,mujer,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,mujer,Ciclos Formativos de FP Grado Superior (1),504,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,mujer,Ciclos Formativos de FP Grado Superior a distancia,212,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,mujer,Curso de Especialización para titulados de GS presencial,8,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,mujer,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2023-2024
2023-2024,province,Palencia,mujer,Otros programas formativos,0,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,total,TOTAL,46672,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,total,E. Infantil - Primer ciclo,2776,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,total,E. Infantil - Segundo ciclo,6093,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,total,E. Primaria,14951,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,total,Educación Especial,186,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,total,ESO,11592,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,total,Bachillerato (1),4279,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,total,Bachillerato a distancia,157,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,total,Ciclos Formativos de FP Grado Básico,613,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,total,Ciclos Formativos de FP Grado Medio (1),2260,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,total,Ciclos Formativos de FP Grado Medio a distancia,255,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,total,Curso de Especialización para titulados de GM presencial,19,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,total,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,total,Ciclos Formativos de FP Grado Superior (1),3060,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,total,Ciclos Formativos de FP Grado Superior a distancia,385,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,total,Curso de Especialización para titulados de GS presencial,46,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,total,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,total,Otros programas formativos,0,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,hombre,TOTAL,24157,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,hombre,E. Infantil - Primer ciclo,1433,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,hombre,E. Infantil - Segundo ciclo,3163,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,hombre,E. Primaria,7620,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,hombre,Educación Especial,116,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,hombre,ESO,6021,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,hombre,Bachillerato (1),1957,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,hombre,Bachillerato a distancia,81,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,hombre,Ciclos Formativos de FP Grado Básico,432,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,hombre,Ciclos Formativos de FP Grado Medio (1),1328,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,hombre,Ciclos Formativos de FP Grado Medio a distancia,81,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,hombre,Curso de Especialización para titulados de GM presencial,14,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,hombre,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,hombre,Ciclos Formativos de FP Grado Superior (1),1710,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,hombre,Ciclos Formativos de FP Grado Superior a distancia,161,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,hombre,Curso de Especialización para titulados de GS presencial,40,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,hombre,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,hombre,Otros programas formativos,0,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,mujer,TOTAL,22515,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,mujer,E. Infantil - Primer ciclo,1343,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,mujer,E. Infantil - Segundo ciclo,2930,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,mujer,E. Primaria,7331,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,mujer,Educación Especial,70,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,mujer,ESO,5571,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,mujer,Bachillerato (1),2322,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,mujer,Bachillerato a distancia,76,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,mujer,Ciclos Formativos de FP Grado Básico,181,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,mujer,Ciclos Formativos de FP Grado Medio (1),932,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,mujer,Ciclos Formativos de FP Grado Medio a distancia,174,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,mujer,Curso de Especialización para titulados de GM presencial,5,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,mujer,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,mujer,Ciclos Formativos de FP Grado Superior (1),1350,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,mujer,Ciclos Formativos de FP Grado Superior a distancia,224,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,mujer,Curso de Especialización para titulados de GS presencial,6,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,mujer,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2023-2024
2023-2024,province,Salamanca,mujer,Otros programas formativos,0,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,total,TOTAL,23928,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,total,E. Infantil - Primer ciclo,1443,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,total,E. Infantil - Segundo ciclo,3279,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,total,E. Primaria,8149,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,total,Educación Especial,73,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,total,ESO,6110,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,total,Bachillerato (1),2070,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,total,Bachillerato a distancia,69,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,total,Ciclos Formativos de FP Grado Básico,287,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,total,Ciclos Formativos de FP Grado Medio (1),1035,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,total,Ciclos Formativos de FP Grado Medio a distancia,224,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,total,Curso de Especialización para titulados de GM presencial,10,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,total,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,total,Ciclos Formativos de FP Grado Superior (1),1065,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,total,Ciclos Formativos de FP Grado Superior a distancia,101,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,total,Curso de Especialización para titulados de GS presencial,13,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,total,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,total,Otros programas formativos,0,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,hombre,TOTAL,12439,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,hombre,E. Infantil - Primer ciclo,768,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,hombre,E. Infantil - Segundo ciclo,1600,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,hombre,E. Primaria,4236,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,hombre,Educación Especial,50,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,hombre,ESO,3152,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,hombre,Bachillerato (1),970,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,hombre,Bachillerato a distancia,42,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,hombre,Ciclos Formativos de FP Grado Básico,197,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,hombre,Ciclos Formativos de FP Grado Medio (1),565,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,hombre,Ciclos Formativos de FP Grado Medio a distancia,97,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,hombre,Curso de Especialización para titulados de GM presencial,5,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,hombre,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,hombre,Ciclos Formativos de FP Grado Superior (1),682,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,hombre,Ciclos Formativos de FP Grado Superior a distancia,70,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,hombre,Curso de Especialización para titulados de GS presencial,5,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,hombre,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,hombre,Otros programas formativos,0,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,mujer,TOTAL,11489,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,mujer,E. Infantil - Primer ciclo,675,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,mujer,E. Infantil - Segundo ciclo,1679,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,mujer,E. Primaria,3913,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,mujer,Educación Especial,23,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,mujer,ESO,2958,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,mujer,Bachillerato (1),1100,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,mujer,Bachillerato a distancia,27,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,mujer,Ciclos Formativos de FP Grado Básico,90,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,mujer,Ciclos Formativos de FP Grado Medio (1),470,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,mujer,Ciclos Formativos de FP Grado Medio a distancia,127,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,mujer,Curso de Especialización para titulados de GM presencial,5,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,mujer,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,mujer,Ciclos Formativos de FP Grado Superior (1),383,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,mujer,Ciclos Formativos de FP Grado Superior a distancia,31,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,mujer,Curso de Especialización para titulados de GS presencial,8,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,mujer,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2023-2024
2023-2024,province,Segovia,mujer,Otros programas formativos,0,educabase-general-1-01-2023-2024
2023-2024,province,Soria,total,TOTAL,13603,educabase-general-1-01-2023-2024
2023-2024,province,Soria,total,E. Infantil - Primer ciclo,1037,educabase-general-1-01-2023-2024
2023-2024,province,Soria,total,E. Infantil - Segundo ciclo,1971,educabase-general-1-01-2023-2024
2023-2024,province,Soria,total,E. Primaria,4505,educabase-general-1-01-2023-2024
2023-2024,province,Soria,total,Educación Especial,41,educabase-general-1-01-2023-2024
2023-2024,province,Soria,total,ESO,3325,educabase-general-1-01-2023-2024
2023-2024,province,Soria,total,Bachillerato (1),1157,educabase-general-1-01-2023-2024
2023-2024,province,Soria,total,Bachillerato a distancia,44,educabase-general-1-01-2023-2024
2023-2024,province,Soria,total,Ciclos Formativos de FP Grado Básico,135,educabase-general-1-01-2023-2024
2023-2024,province,Soria,total,Ciclos Formativos de FP Grado Medio (1),712,educabase-general-1-01-2023-2024
2023-2024,province,Soria,total,Ciclos Formativos de FP Grado Medio a distancia,25,educabase-general-1-01-2023-2024
2023-2024,province,Soria,total,Curso de Especialización para titulados de GM presencial,6,educabase-general-1-01-2023-2024
2023-2024,province,Soria,total,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2023-2024
2023-2024,province,Soria,total,Ciclos Formativos de FP Grado Superior (1),597,educabase-general-1-01-2023-2024
2023-2024,province,Soria,total,Ciclos Formativos de FP Grado Superior a distancia,43,educabase-general-1-01-2023-2024
2023-2024,province,Soria,total,Curso de Especialización para titulados de GS presencial,5,educabase-general-1-01-2023-2024
2023-2024,province,Soria,total,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2023-2024
2023-2024,province,Soria,total,Otros programas formativos,0,educabase-general-1-01-2023-2024
2023-2024,province,Soria,hombre,TOTAL,7111,educabase-general-1-01-2023-2024
2023-2024,province,Soria,hombre,E. Infantil - Primer ciclo,534,educabase-general-1-01-2023-2024
2023-2024,province,Soria,hombre,E. Infantil - Segundo ciclo,1026,educabase-general-1-01-2023-2024
2023-2024,province,Soria,hombre,E. Primaria,2327,educabase-general-1-01-2023-2024
2023-2024,province,Soria,hombre,Educación Especial,27,educabase-general-1-01-2023-2024
2023-2024,province,Soria,hombre,ESO,1724,educabase-general-1-01-2023-2024
2023-2024,province,Soria,hombre,Bachillerato (1),542,educabase-general-1-01-2023-2024
2023-2024,province,Soria,hombre,Bachillerato a distancia,28,educabase-general-1-01-2023-2024
2023-2024,province,Soria,hombre,Ciclos Formativos de FP Grado Básico,87,educabase-general-1-01-2023-2024
2023-2024,province,Soria,hombre,Ciclos Formativos de FP Grado Medio (1),391,educabase-general-1-01-2023-2024
2023-2024,province,Soria,hombre,Ciclos Formativos de FP Grado Medio a distancia,5,educabase-general-1-01-2023-2024
2023-2024,province,Soria,hombre,Curso de Especialización para titulados de GM presencial,6,educabase-general-1-01-2023-2024
2023-2024,province,Soria,hombre,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2023-2024
2023-2024,province,Soria,hombre,Ciclos Formativos de FP Grado Superior (1),380,educabase-general-1-01-2023-2024
2023-2024,province,Soria,hombre,Ciclos Formativos de FP Grado Superior a distancia,29,educabase-general-1-01-2023-2024
2023-2024,province,Soria,hombre,Curso de Especialización para titulados de GS presencial,5,educabase-general-1-01-2023-2024
2023-2024,province,Soria,hombre,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2023-2024
2023-2024,province,Soria,hombre,Otros programas formativos,0,educabase-general-1-01-2023-2024
2023-2024,province,Soria,mujer,TOTAL,6492,educabase-general-1-01-2023-2024
2023-2024,province,Soria,mujer,E. Infantil - Primer ciclo,503,educabase-general-1-01-2023-2024
2023-2024,province,Soria,mujer,E. Infantil - Segundo ciclo,945,educabase-general-1-01-2023-2024
2023-2024,province,Soria,mujer,E. Primaria,2178,educabase-general-1-01-2023-2024
2023-2024,province,Soria,mujer,Educación Especial,14,educabase-general-1-01-2023-2024
2023-2024,province,Soria,mujer,ESO,1601,educabase-general-1-01-2023-2024
2023-2024,province,Soria,mujer,Bachillerato (1),615,educabase-general-1-01-2023-2024
2023-2024,province,Soria,mujer,Bachillerato a distancia,16,educabase-general-1-01-2023-2024
2023-2024,province,Soria,mujer,Ciclos Formativos de FP Grado Básico,48,educabase-general-1-01-2023-2024
2023-2024,province,Soria,mujer,Ciclos Formativos de FP Grado Medio (1),321,educabase-general-1-01-2023-2024
2023-2024,province,Soria,mujer,Ciclos Formativos de FP Grado Medio a distancia,20,educabase-general-1-01-2023-2024
2023-2024,province,Soria,mujer,Curso de Especialización para titulados de GM presencial,0,educabase-general-1-01-2023-2024
2023-2024,province,Soria,mujer,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2023-2024
2023-2024,province,Soria,mujer,Ciclos Formativos de FP Grado Superior (1),217,educabase-general-1-01-2023-2024
2023-2024,province,Soria,mujer,Ciclos Formativos de FP Grado Superior a distancia,14,educabase-general-1-01-2023-2024
2023-2024,province,Soria,mujer,Curso de Especialización para titulados de GS presencial,0,educabase-general-1-01-2023-2024
2023-2024,province,Soria,mujer,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2023-2024
2023-2024,province,Soria,mujer,Otros programas formativos,0,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,total,TOTAL,84860,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,total,E. Infantil - Primer ciclo,5041,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,total,E. Infantil - Segundo ciclo,10614,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,total,E. Primaria,27890,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,total,Educación Especial,454,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,total,ESO,21415,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,total,Bachillerato (1),7292,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,total,Bachillerato a distancia,359,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,total,Ciclos Formativos de FP Grado Básico,912,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,total,Ciclos Formativos de FP Grado Medio (1),3717,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,total,Ciclos Formativos de FP Grado Medio a distancia,483,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,total,Curso de Especialización para titulados de GM presencial,11,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,total,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,total,Ciclos Formativos de FP Grado Superior (1),4678,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,total,Ciclos Formativos de FP Grado Superior a distancia,1938,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,total,Curso de Especialización para titulados de GS presencial,56,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,total,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,total,Otros programas formativos,0,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,hombre,TOTAL,44064,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,hombre,E. Infantil - Primer ciclo,2598,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,hombre,E. Infantil - Segundo ciclo,5437,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,hombre,E. Primaria,14386,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,hombre,Educación Especial,323,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,hombre,ESO,10975,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,hombre,Bachillerato (1),3492,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,hombre,Bachillerato a distancia,151,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,hombre,Ciclos Formativos de FP Grado Básico,627,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,hombre,Ciclos Formativos de FP Grado Medio (1),2243,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,hombre,Ciclos Formativos de FP Grado Medio a distancia,229,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,hombre,Curso de Especialización para titulados de GM presencial,4,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,hombre,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,hombre,Ciclos Formativos de FP Grado Superior (1),2707,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,hombre,Ciclos Formativos de FP Grado Superior a distancia,844,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,hombre,Curso de Especialización para titulados de GS presencial,48,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,hombre,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,hombre,Otros programas formativos,0,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,mujer,TOTAL,40796,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,mujer,E. Infantil - Primer ciclo,2443,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,mujer,E. Infantil - Segundo ciclo,5177,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,mujer,E. Primaria,13504,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,mujer,Educación Especial,131,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,mujer,ESO,10440,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,mujer,Bachillerato (1),3800,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,mujer,Bachillerato a distancia,208,educabase-general-1-01-2023-2024
2023-2024,province,Valladolid,mujer,Ciclos Formativos de FP Grado Básico,285,educabase-general-1-01-2023-2024
